model,ridge_alpha,heldout_language,method,operator,target_cosine,mse,n_test
xlm-roberta-base,10.0,en,linear,N,0.5947576305273681,0.007373303777261878,160
xlm-roberta-base,10.0,en,affine,N,0.5478150248527527,0.007928089238703251,160
xlm-roberta-base,10.0,en,linear,Q,0.6483882300675129,0.007614145003515871,160
xlm-roberta-base,10.0,en,affine,Q,0.5988319516181946,0.008416424505412579,160
xlm-roberta-base,10.0,en,linear,M,0.616442733359967,0.006962020319089215,160
xlm-roberta-base,10.0,en,affine,M,0.5160847306251526,0.008153132162988186,160
xlm-roberta-base,10.0,en,linear,T,0.5710799305816561,0.007789546937492087,160
xlm-roberta-base,10.0,en,affine,T,0.5017699003219604,0.008709616959095001,160
xlm-roberta-base,10.0,es,linear,N,0.5281848265010092,0.008057370761168548,160
xlm-roberta-base,10.0,es,affine,N,0.42790311574935913,0.00905011035501957,160
xlm-roberta-base,10.0,es,linear,Q,0.48408188759780674,0.013379069074776113,160
xlm-roberta-base,10.0,es,affine,Q,0.5694934129714966,0.011803315952420235,160
xlm-roberta-base,10.0,es,linear,M,0.565259409398823,0.006927254285820644,160
xlm-roberta-base,10.0,es,affine,M,0.43510469794273376,0.008222664706408978,160
xlm-roberta-base,10.0,es,linear,T,0.5759201056962262,0.007553636957802359,160
xlm-roberta-base,10.0,es,affine,T,0.4484418034553528,0.008923511020839214,160
xlm-roberta-base,10.0,fr,linear,N,0.44847798563257635,0.009849650200136225,160
xlm-roberta-base,10.0,fr,affine,N,0.3669961988925934,0.010546118021011353,160
xlm-roberta-base,10.0,fr,linear,Q,0.39186041768535346,0.00850472620098033,160
xlm-roberta-base,10.0,fr,affine,Q,0.3031671941280365,0.010215001180768013,160
xlm-roberta-base,10.0,fr,linear,M,0.5197223755039614,0.007973645096737324,160
xlm-roberta-base,10.0,fr,affine,M,0.3753136992454529,0.009192205965518951,160
xlm-roberta-base,10.0,fr,linear,T,0.50811638259522,0.009140563830530926,160
xlm-roberta-base,10.0,fr,affine,T,0.36971890926361084,0.01045914739370346,160
xlm-roberta-base,10.0,de,linear,N,0.5969312232597355,0.011796189737934032,160
xlm-roberta-base,10.0,de,affine,N,0.45182475447654724,0.013402271084487438,160
xlm-roberta-base,10.0,de,linear,Q,0.346643450020343,0.011202037811020802,160
xlm-roberta-base,10.0,de,affine,Q,0.26117831468582153,0.01167451310902834,160
xlm-roberta-base,10.0,de,linear,M,0.5690473036743401,0.009489250892375137,160
xlm-roberta-base,10.0,de,affine,M,0.38252726197242737,0.011550975032150745,160
xlm-roberta-base,10.0,de,linear,T,0.5793178080943853,0.009631231041609267,160
xlm-roberta-base,10.0,de,affine,T,0.39407408237457275,0.011852497234940529,160
xlm-roberta-base,10.0,ru,linear,N,0.7295250390533352,0.007898897189492068,160
xlm-roberta-base,10.0,ru,affine,N,0.5903835892677307,0.010785145685076714,160
xlm-roberta-base,10.0,ru,linear,Q,0.6913038654638811,0.013376267698088418,160
xlm-roberta-base,10.0,ru,affine,Q,0.6377180814743042,0.013393500819802284,160
xlm-roberta-base,10.0,ru,linear,M,0.6529263735443521,0.009237952156456281,160
xlm-roberta-base,10.0,ru,affine,M,0.5607742071151733,0.01087752915918827,160
xlm-roberta-base,10.0,ru,linear,T,0.7330763914802549,0.007902019880423144,160
xlm-roberta-base,10.0,ru,affine,T,0.6347307562828064,0.009812556207180023,160
xlm-roberta-base,10.0,zh,linear,N,0.6832092605268176,0.011901958560111146,160
xlm-roberta-base,10.0,zh,affine,N,0.5478900671005249,0.014786827377974987,160
xlm-roberta-base,10.0,zh,linear,Q,0.6077550353176038,0.01328583199964436,160
xlm-roberta-base,10.0,zh,affine,Q,0.4927402436733246,0.01536460779607296,160
xlm-roberta-base,10.0,zh,linear,M,0.6417813525602225,0.010572045725416396,160
xlm-roberta-base,10.0,zh,affine,M,0.5401740074157715,0.012620076537132263,160
xlm-roberta-base,10.0,zh,linear,T,0.6551987809121013,0.012227157759427794,160
xlm-roberta-base,10.0,zh,affine,T,0.5361853837966919,0.014564568176865578,160
xlm-roberta-base,10.0,ar,linear,N,0.6564950966319951,0.016191430648277792,160
xlm-roberta-base,10.0,ar,affine,N,0.22701501846313477,0.026804253458976746,160
xlm-roberta-base,10.0,ar,linear,Q,0.5186478876122669,0.021836252785054137,160
xlm-roberta-base,10.0,ar,affine,Q,0.13321201503276825,0.030265891924500465,160
xlm-roberta-base,10.0,ar,linear,M,0.6849516614013285,0.017241649133821136,160
xlm-roberta-base,10.0,ar,affine,M,0.2013881653547287,0.02895902469754219,160
xlm-roberta-base,10.0,ar,linear,T,0.7013966551165598,0.014998117088071222,160
xlm-roberta-base,10.0,ar,affine,T,0.20915289223194122,0.027453714981675148,160
