model,template_id,triple,a,b,c,jacobi_norm,relative_jacobi_norm,null_mean_relative_jacobi_norm,null_std_relative_jacobi_norm,jacobi_to_null_mean_ratio,null_percentile_smaller_is_better
bert-base-uncased,11,NMT,N,M,T,5.509317874908447,0.301410973072052,0.3608468271791935,0.11293550660379575,0.8352878572534562,0.414
bert-base-uncased,11,QMT,Q,M,T,5.068439483642578,0.25918036699295044,0.38545806926488874,0.08791971578984234,0.6723957484832623,0.108
bert-base-uncased,12,NQM,N,Q,M,4.646427154541016,0.25227102637290955,0.3092575422823429,0.07215342887113156,0.8157312009605829,0.302
bert-base-uncased,12,NQT,N,Q,T,6.792797565460205,0.37112104892730713,0.34705984145402907,0.07809130614682609,1.0693286995447322,0.607
bert-base-uncased,12,NMT,N,M,T,5.175980091094971,0.3022535443305969,0.3918648259937763,0.1233467235790857,0.7713209358949356,0.292
bert-base-uncased,12,QMT,Q,M,T,5.098425388336182,0.27627840638160706,0.40728547763824463,0.08424901621317543,0.6783409219081517,0.094
bert-base-uncased,13,NQM,N,Q,M,4.850015163421631,0.2801739275455475,0.32008220437169077,0.07320199171289726,0.875318664137055,0.428
bert-base-uncased,13,NQT,N,Q,T,6.25992488861084,0.365141361951828,0.35365194407105444,0.06770380972987408,1.0324879251262724,0.62
bert-base-uncased,13,NMT,N,M,T,5.278708457946777,0.3360590934753418,0.46187166222929954,0.151804239555416,0.7276027540909735,0.269
bert-base-uncased,13,QMT,Q,M,T,5.085463047027588,0.30023759603500366,0.44082660219073294,0.08830162983634617,0.6810786702577865,0.106
bert-base-uncased,14,NQM,N,Q,M,5.426348686218262,0.28930607438087463,0.3112169982492924,0.06829074425270477,0.9295959925306003,0.486
bert-base-uncased,14,NQT,N,Q,T,7.058236598968506,0.37412363290786743,0.3377319524586201,0.08474886255850539,1.1077531461954238,0.691
bert-base-uncased,14,NMT,N,M,T,5.495173931121826,0.3211408853530884,0.38538862761855125,0.11821983465476785,0.833291027129407,0.394
bert-base-uncased,14,QMT,Q,M,T,4.7690887451171875,0.2645142078399658,0.39947431191802024,0.08034488803076581,0.6621557380480251,0.091
bert-base-uncased,15,NQM,N,Q,M,5.130308151245117,0.2863055169582367,0.31056146581470967,0.07323506989366811,0.9218964632532142,0.421
bert-base-uncased,15,NQT,N,Q,T,7.147751331329346,0.3843534290790558,0.3347318702638149,0.08625519487772346,1.1482427077379398,0.79
bert-base-uncased,15,NMT,N,M,T,5.599726676940918,0.3015836775302887,0.3857617022395134,0.12996322984903802,0.78178750191811,0.393
bert-base-uncased,15,QMT,Q,M,T,5.031045436859131,0.27569660544395447,0.41541173005104065,0.0898035396536048,0.6636707283384045,0.096
bert-base-uncased,16,NQM,N,Q,M,5.058598041534424,0.26746997237205505,0.30590651358664034,0.0707173344205966,0.8743520013196011,0.411
bert-base-uncased,16,NQT,N,Q,T,6.944447040557861,0.3714669644832611,0.31304441452026366,0.0805147951329,1.1866270319863161,0.724
bert-base-uncased,16,NMT,N,M,T,5.288259506225586,0.3289187252521515,0.45408404368162153,0.1590366145877469,0.7243564926541366,0.298
bert-base-uncased,16,QMT,Q,M,T,4.576713562011719,0.25363439321517944,0.39879461845755576,0.09595784583903044,0.6360025473652124,0.104
bert-base-uncased,17,NQM,N,Q,M,4.9769792556762695,0.29137155413627625,0.3301467462182045,0.07791205799632557,0.8825516455122564,0.419
bert-base-uncased,17,NQT,N,Q,T,7.140248775482178,0.39955949783325195,0.3451222020238638,0.08774381863021628,1.157733392662076,0.813
bert-base-uncased,17,NMT,N,M,T,5.318471908569336,0.2983541190624237,0.39620176976919175,0.13367653487450126,0.7530358060628491,0.314
bert-base-uncased,17,QMT,Q,M,T,5.298069953918457,0.30982688069343567,0.4362459172606468,0.08767953912850579,0.7102115307765988,0.089
bert-base-uncased,18,NQM,N,Q,M,5.2577223777771,0.2708159387111664,0.29546674793958666,0.06935141007801947,0.9165699375606994,0.42
bert-base-uncased,18,NQT,N,Q,T,6.81173038482666,0.3540685176849365,0.3043291393518448,0.07216774691793809,1.163439421009314,0.83
bert-base-uncased,18,NMT,N,M,T,5.284006118774414,0.3311925232410431,0.4514959382712841,0.15145432688863042,0.7335448564795516,0.297
bert-base-uncased,18,QMT,Q,M,T,4.397877216339111,0.23216669261455536,0.36319773469865324,0.08221249027906014,0.6392294621731214,0.101
bert-base-uncased,19,NQM,N,Q,M,5.346424102783203,0.2839154601097107,0.3165043785572052,0.06957749667267873,0.8970348574735393,0.413
bert-base-uncased,19,NQT,N,Q,T,7.021147727966309,0.3810567855834961,0.3280104590058327,0.08533250427504842,1.161721448569902,0.805
bert-base-uncased,19,NMT,N,M,T,5.12626838684082,0.2733054459095001,0.3708328015804291,0.1365990069998539,0.737004506462157,0.311
bert-base-uncased,19,QMT,Q,M,T,5.307895660400391,0.293056845664978,0.407847821444273,0.08014841440353618,0.7185445900544104,0.082
bert-base-uncased,20,NQM,N,Q,M,4.513390064239502,0.26536238193511963,0.33117645993828776,0.08605613027952715,0.8012718717500835,0.386
bert-base-uncased,20,NQT,N,Q,T,6.581183910369873,0.3761388659477234,0.34390482686460017,0.06919776066277873,1.0937295337663884,0.718
bert-base-uncased,20,NMT,N,M,T,5.7356696128845215,0.3710402250289917,0.4950642644762993,0.1602115086650995,0.7494789094113768,0.286
bert-base-uncased,20,QMT,Q,M,T,5.6419453620910645,0.32399800419807434,0.43361709931492803,0.08234967741920207,0.7471984031746254,0.104
bert-base-uncased,21,NQM,N,Q,M,5.074750900268555,0.2528221905231476,0.27804873886704445,0.06640947288155008,0.909272926582599,0.418
bert-base-uncased,21,NQT,N,Q,T,6.372434139251709,0.3226630687713623,0.28742884162068366,0.071471874417756,1.1225841740546492,0.682
bert-base-uncased,21,NMT,N,M,T,4.832015514373779,0.2972477376461029,0.4109187650680542,0.13370905053621351,0.7233734813647436,0.309
bert-base-uncased,21,QMT,Q,M,T,4.464024066925049,0.232619509100914,0.35488064628839494,0.08308099223620533,0.6554866024201824,0.106
bert-base-uncased,22,NQM,N,Q,M,4.597469329833984,0.24486926198005676,0.2988248059898615,0.06661592115007503,0.8194408799768291,0.311
bert-base-uncased,22,NQT,N,Q,T,6.3705878257751465,0.34968695044517517,0.33252718749642374,0.06632464783057168,1.0516040901103294,0.617
bert-base-uncased,22,NMT,N,M,T,5.282256603240967,0.30541837215423584,0.4017852891683579,0.13932337943109271,0.7601531972105079,0.396
bert-base-uncased,22,QMT,Q,M,T,4.75186824798584,0.2645278871059418,0.4064326449632645,0.08988642436626945,0.6508529528409323,0.103
bert-base-uncased,23,NQM,N,Q,M,4.467639446258545,0.24632051587104797,0.29941450867056846,0.07164041519868361,0.8226739477786631,0.395
bert-base-uncased,23,NQT,N,Q,T,6.359950065612793,0.3578871190547943,0.3330842936038971,0.07331554334086043,1.074464109914826,0.594
bert-base-uncased,23,NMT,N,M,T,5.082408428192139,0.3048449158668518,0.3845029110610485,0.12771634495348957,0.792828629111882,0.494
bert-base-uncased,23,QMT,Q,M,T,5.000414848327637,0.27867621183395386,0.4099325129985809,0.08858991751564935,0.6798099760246116,0.098
bert-base-uncased,24,NQM,N,Q,M,5.386727809906006,0.2616141438484192,0.29074541103839874,0.06987731545466423,0.8998048942996663,0.394
bert-base-uncased,24,NQT,N,Q,T,7.252883434295654,0.3631097078323364,0.31747737239301205,0.07752701386121089,1.1437341347958854,0.786
bert-base-uncased,24,NMT,N,M,T,5.502680778503418,0.28847095370292664,0.36328560681641103,0.1193046167009532,0.7940610590936884,0.392
bert-base-uncased,24,QMT,Q,M,T,5.105988025665283,0.2497326135635376,0.3695370891094208,0.08261538078320149,0.6757985082491014,0.105
bert-base-uncased,25,NQM,N,Q,M,5.090066909790039,0.27287378907203674,0.30522023010253907,0.07354946165271342,0.8940226176340621,0.374
bert-base-uncased,25,NQT,N,Q,T,6.900015354156494,0.3866884708404541,0.33654905048012734,0.08138516229545444,1.1489810186290763,0.807
bert-base-uncased,25,NMT,N,M,T,5.6044816970825195,0.2756430506706238,0.3246652566641569,0.09577071002364713,0.8490069233213577,0.5
bert-base-uncased,25,QMT,Q,M,T,5.301754474639893,0.2937548756599426,0.4030261307358742,0.09174955224793334,0.7288730264780969,0.117
bert-base-uncased,26,NQM,N,Q,M,4.825840473175049,0.24579529464244843,0.30100203229486944,0.07489692463320612,0.8165901497995348,0.403
bert-base-uncased,26,NQT,N,Q,T,7.2469329833984375,0.37914615869522095,0.3249489058852196,0.07460055125838257,1.1667869989012318,0.826
bert-base-uncased,26,NMT,N,M,T,5.723351001739502,0.3084568381309509,0.4032652176618576,0.12686637683216145,0.7648981975649349,0.273
bert-base-uncased,26,QMT,Q,M,T,5.140321731567383,0.27329713106155396,0.40905725160241124,0.09004845762331005,0.6681146220737842,0.106
bert-base-uncased,27,NQM,N,Q,M,5.081644058227539,0.26771998405456543,0.31326186342537404,0.06680510711655199,0.854620416051658,0.373
bert-base-uncased,27,NQT,N,Q,T,6.825575828552246,0.37023788690567017,0.33663567119836807,0.0708899790088249,1.0998177512994505,0.699
bert-base-uncased,27,NMT,N,M,T,5.579388618469238,0.30634066462516785,0.3799151650965214,0.11788549514865455,0.8063396588723498,0.396
bert-base-uncased,27,QMT,Q,M,T,4.595335960388184,0.25718623399734497,0.40350607934594157,0.09271992675157156,0.6373788330862092,0.116
bert-base-uncased,28,NQM,N,Q,M,5.309772491455078,0.26185980439186096,0.2894797476828098,0.06629180358584214,0.9045876490050099,0.388
bert-base-uncased,28,NQT,N,Q,T,6.566184043884277,0.3313167095184326,0.2887422919869423,0.07071204306831604,1.147447806268256,0.806
bert-base-uncased,28,NMT,N,M,T,4.746043682098389,0.27450621128082275,0.3779365340471268,0.11737176883643528,0.7263288582888546,0.366
bert-base-uncased,28,QMT,Q,M,T,4.382499694824219,0.22601628303527832,0.3502026197612286,0.08246766188328221,0.6453871852493078,0.109
bert-base-uncased,29,NQM,N,Q,M,5.0500078201293945,0.2740802466869354,0.3207529993355274,0.07148680126502086,0.8544900507676192,0.397
bert-base-uncased,29,NQT,N,Q,T,6.93541145324707,0.3820854723453522,0.3589818635880947,0.07762734958219224,1.0643587074992258,0.612
bert-base-uncased,29,NMT,N,M,T,5.4969587326049805,0.29891908168792725,0.35257359060645105,0.10124302888242757,0.8478203973613505,0.516
bert-base-uncased,29,QMT,Q,M,T,4.948089599609375,0.27384939789772034,0.40950079864263533,0.08369119848450832,0.6687395941711838,0.086
bert-base-uncased,30,NQM,N,Q,M,5.553389549255371,0.29524847865104675,0.3188536272644997,0.0709154327302033,0.925968699754519,0.404
bert-base-uncased,30,NQT,N,Q,T,6.560201168060303,0.35992538928985596,0.32817663207650183,0.07552789383715423,1.0967428942498758,0.678
bert-base-uncased,30,NMT,N,M,T,5.114175796508789,0.3215557038784027,0.40978168773651125,0.1269557288982107,0.784700032970672,0.377
bert-base-uncased,30,QMT,Q,M,T,4.964343547821045,0.27749377489089966,0.41237517854571343,0.087750570881155,0.6729158041685224,0.103
bert-base-uncased,31,NQM,N,Q,M,4.494191646575928,0.255549818277359,0.3105969910174608,0.07196481625482753,0.8227697809930491,0.308
bert-base-uncased,31,NQT,N,Q,T,6.1043381690979,0.35817861557006836,0.3416132693886757,0.06814356595824456,1.048491518523236,0.594
bert-base-uncased,31,NMT,N,M,T,4.900074481964111,0.2880915701389313,0.35835063649713994,0.11144507967338133,0.8039376543438249,0.398
bert-base-uncased,31,QMT,Q,M,T,4.843493938446045,0.28443506360054016,0.419083428055048,0.09282753963474409,0.6787074948773684,0.087
bert-base-uncased,32,NQM,N,Q,M,5.207796573638916,0.2601739168167114,0.3012282967120409,0.06418833471152646,0.8637100818737522,0.371
bert-base-uncased,32,NQT,N,Q,T,6.8464250564575195,0.3590560555458069,0.3294103345125914,0.08000966636114792,1.0899963295808266,0.682
bert-base-uncased,32,NMT,N,M,T,5.540012359619141,0.318437784910202,0.3972648486942053,0.1228640318436085,0.801575538223665,0.302
bert-base-uncased,32,QMT,Q,M,T,4.70393705368042,0.24299688637256622,0.38030076092481613,0.08657288116905876,0.6389597690549106,0.094
bert-base-uncased,33,NQM,N,Q,M,5.03995418548584,0.23825959861278534,0.2825564908534288,0.06254030147861932,0.8432281909090352,0.378
bert-base-uncased,33,NQT,N,Q,T,7.074154853820801,0.3496331572532654,0.31627440091967585,0.07672294605994835,1.1054740953914768,0.692
bert-base-uncased,33,NMT,N,M,T,5.415043354034424,0.2639126777648926,0.3504144995212555,0.12448100732585583,0.7531442851956844,0.322
bert-base-uncased,33,QMT,Q,M,T,5.2072834968566895,0.2563837170600891,0.37351403588056564,0.08553942817316126,0.6864098599533851,0.111
bert-base-uncased,34,NQM,N,Q,M,6.080907821655273,0.3035658597946167,0.3161528040468693,0.08143601410847937,0.9601871497197072,0.592
bert-base-uncased,34,NQT,N,Q,T,6.971223831176758,0.3557249903678894,0.31791272589564323,0.07259046219417864,1.1189391345206463,0.803
bert-base-uncased,34,NMT,N,M,T,5.042003154754639,0.26492786407470703,0.33932575371861456,0.10466936245484315,0.780747883621051,0.298
bert-base-uncased,34,QMT,Q,M,T,5.2705206871032715,0.26009148359298706,0.3832757194638252,0.07882388377923841,0.6786015142210352,0.106
bert-base-uncased,35,NQM,N,Q,M,4.903024673461914,0.24371321499347687,0.2842153886407614,0.06604299920671594,0.8574947899836086,0.397
bert-base-uncased,35,NQT,N,Q,T,7.212319374084473,0.3651694357395172,0.32566345666348934,0.08005764902024518,1.1213092174346366,0.608
bert-base-uncased,35,NMT,N,M,T,5.394010543823242,0.2907695472240448,0.3798755984455347,0.11446419861612192,0.7654336009291446,0.289
bert-base-uncased,35,QMT,Q,M,T,5.065796375274658,0.25636544823646545,0.3812698132097721,0.08246207520225798,0.672399018630784,0.124
bert-base-uncased,36,NQM,N,Q,M,4.778860092163086,0.2557423412799835,0.3117088966518641,0.0765078770617131,0.8204524927781964,0.409
bert-base-uncased,36,NQT,N,Q,T,7.138316631317139,0.3848958909511566,0.34978367237746716,0.08190145621573078,1.100382668904848,0.592
bert-base-uncased,36,NMT,N,M,T,5.595788478851318,0.31434696912765503,0.4110805836617947,0.13332716001811937,0.7646845451243952,0.403
bert-base-uncased,36,QMT,Q,M,T,5.124551773071289,0.27344900369644165,0.398469605833292,0.08372212701380267,0.6862480844025992,0.103
bert-base-uncased,37,NQM,N,Q,M,4.519114971160889,0.2504456639289856,0.32065835382044316,0.07954526559923382,0.7810358312649633,0.281
bert-base-uncased,37,NQT,N,Q,T,7.002230644226074,0.3873212933540344,0.33562980553507804,0.07708701096837454,1.1540134009713268,0.814
bert-base-uncased,37,NMT,N,M,T,5.415380001068115,0.3058130145072937,0.41793967844545843,0.137037236178486,0.7317156763962791,0.295
bert-base-uncased,37,QMT,Q,M,T,5.2410054206848145,0.2864973247051239,0.41024630376696586,0.09061081236976778,0.6983544326268104,0.102
bert-base-uncased,38,NQM,N,Q,M,4.557084083557129,0.25286394357681274,0.31942233017086985,0.07676808977393258,0.7916288865614236,0.374
bert-base-uncased,38,NQT,N,Q,T,6.768712520599365,0.3858574628829956,0.3435097995400429,0.07913405107937198,1.1232793457378294,0.577
bert-base-uncased,38,NMT,N,M,T,5.186551570892334,0.29547059535980225,0.3851680417954922,0.12406543643992271,0.7671212647385668,0.31
bert-base-uncased,38,QMT,Q,M,T,5.161139011383057,0.2901446521282196,0.42185895040631294,0.09520237855590308,0.6877764519351299,0.096
bert-base-uncased,39,NQM,N,Q,M,5.038999557495117,0.26108914613723755,0.2922065809518099,0.060921607821268944,0.8935087816499325,0.417
bert-base-uncased,39,NQT,N,Q,T,6.579705238342285,0.35066962242126465,0.3296164469867945,0.07750134329063281,1.0638717382760023,0.592
bert-base-uncased,39,NMT,N,M,T,5.090241432189941,0.3079179525375366,0.38764584486186504,0.11935439392227651,0.7943280100073478,0.395
bert-base-uncased,39,QMT,Q,M,T,4.501465797424316,0.2511388063430786,0.3989978033602238,0.08906452443850195,0.6294240324819926,0.112
bert-base-uncased,40,NQM,N,Q,M,4.931929588317871,0.25603416562080383,0.3215418407022953,0.0757889935502102,0.7962701372262807,0.297
bert-base-uncased,40,NQT,N,Q,T,7.076382160186768,0.3781393766403198,0.32390297934412954,0.07417850167387542,1.1674464291895248,0.812
bert-base-uncased,40,NMT,N,M,T,5.064088344573975,0.27768582105636597,0.3700380215644836,0.12399013496738046,0.7504251046462409,0.415
bert-base-uncased,40,QMT,Q,M,T,4.925493240356445,0.27276402711868286,0.4139779170751572,0.09242813106753978,0.6588854522607398,0.094
bert-base-uncased,41,NQM,N,Q,M,4.411908149719238,0.22598031163215637,0.29422426082193853,0.07060012054453539,0.7680546498786152,0.291
bert-base-uncased,41,NQT,N,Q,T,6.566065311431885,0.34644803404808044,0.30730207854509356,0.07169883913601498,1.127385911892279,0.61
bert-base-uncased,41,NMT,N,M,T,5.180410861968994,0.27289268374443054,0.3657720199376345,0.12321093677641397,0.7460731517687267,0.292
bert-base-uncased,41,QMT,Q,M,T,4.881588935852051,0.2614634037017822,0.38312241178750994,0.08866950695475415,0.6824539511567767,0.09
bert-base-uncased,42,NQM,N,Q,M,5.446028709411621,0.2719095051288605,0.2977011564821005,0.06645586419113893,0.9133639531034066,0.415
bert-base-uncased,42,NQT,N,Q,T,6.76930046081543,0.3540942072868347,0.3317833040356636,0.0696103967290198,1.0672454068023438,0.605
bert-base-uncased,42,NMT,N,M,T,5.495965003967285,0.2954518496990204,0.339164169549942,0.09594444376083171,0.8711175183693569,0.4
bert-base-uncased,42,QMT,Q,M,T,5.052333354949951,0.2616174519062042,0.39113935953378676,0.08129753135452739,0.6688599485803902,0.107
bert-base-uncased,43,NQM,N,Q,M,5.413610935211182,0.28035950660705566,0.322132355093956,0.07004899050643795,0.8703239589963362,0.4
bert-base-uncased,43,NQT,N,Q,T,7.332504749298096,0.39212676882743835,0.3535314216017723,0.08249251582106228,1.1091709106072947,0.708
bert-base-uncased,43,NMT,N,M,T,5.17596435546875,0.2820698916912079,0.36942955282330514,0.10869472132134748,0.7635282276005566,0.297
bert-base-uncased,43,QMT,Q,M,T,5.3138604164123535,0.28009089827537537,0.411590892881155,0.08465105392525343,0.6805080071476942,0.089
bert-base-uncased,44,NQM,N,Q,M,4.589238166809082,0.24717281758785248,0.30280451115965845,0.07624538708985623,0.8162785179138579,0.397
bert-base-uncased,44,NQT,N,Q,T,6.764374732971191,0.37164679169654846,0.329682597219944,0.07901575300550047,1.1272866533730965,0.803
bert-base-uncased,44,NMT,N,M,T,5.4862823486328125,0.32135188579559326,0.4109561412036419,0.13254490142418152,0.7819615126169175,0.296
bert-base-uncased,44,QMT,Q,M,T,5.334008693695068,0.2919839024543762,0.4052737755179405,0.08900341624761965,0.7204608837087964,0.106
bert-base-uncased,45,NQM,N,Q,M,4.60321044921875,0.24395817518234253,0.3068534409403801,0.07140650322783074,0.7950315774003239,0.318
bert-base-uncased,45,NQT,N,Q,T,6.744786739349365,0.36695876717567444,0.3220255496352911,0.07189367156503572,1.139533082359871,0.623
bert-base-uncased,45,NMT,N,M,T,5.335762023925781,0.2969689965248108,0.3805013521313667,0.11705562694866374,0.780467651062388,0.307
bert-base-uncased,45,QMT,Q,M,T,5.194826126098633,0.28276535868644714,0.40034994247555733,0.08815236818660384,0.7062954897339709,0.108
bert-base-uncased,46,NQM,N,Q,M,5.605294704437256,0.2683890163898468,0.2911235086768866,0.0557647639684941,0.9219077415242535,0.416
bert-base-uncased,46,NQT,N,Q,T,7.041070461273193,0.35380950570106506,0.32660701614618304,0.0781051120694387,1.0832881359218058,0.612
bert-base-uncased,46,NMT,N,M,T,5.436591148376465,0.27635180950164795,0.3187667338848114,0.093080880771448,0.8669405559760909,0.391
bert-base-uncased,46,QMT,Q,M,T,5.417579650878906,0.26952624320983887,0.3981233779191971,0.08239718366641924,0.676991752199653,0.088
bert-base-uncased,47,NQM,N,Q,M,5.386032581329346,0.2772044241428375,0.32504252019524577,0.07721894334283462,0.8528251133897012,0.4
bert-base-uncased,47,NQT,N,Q,T,7.355514049530029,0.3883759379386902,0.3523930845558643,0.09133157765389387,1.1021099872804667,0.673
bert-base-uncased,47,NMT,N,M,T,5.896981716156006,0.3374175727367401,0.39521394434571266,0.11813595555289845,0.853759280418332,0.399
bert-base-uncased,47,QMT,Q,M,T,4.760256290435791,0.25521430373191833,0.38875660130381584,0.08146326219470232,0.6564886689391808,0.096
bert-base-uncased,48,NQM,N,Q,M,5.357787609100342,0.29186761379241943,0.33522787579894064,0.08308625532378573,0.8706543663648127,0.391
bert-base-uncased,48,NQT,N,Q,T,7.516334056854248,0.4154062271118164,0.3470107302516699,0.09929062802309108,1.1970990833895698,0.687
bert-base-uncased,48,NMT,N,M,T,5.181870460510254,0.3106112778186798,0.41998065808415413,0.14598606406640033,0.7395847209604142,0.336
bert-base-uncased,48,QMT,Q,M,T,4.471135139465332,0.2556972801685333,0.39461142137646676,0.09746405916728124,0.6479723249671107,0.115
bert-base-uncased,49,NQM,N,Q,M,4.805722713470459,0.25911301374435425,0.311848696231842,0.06846547625163603,0.8308933687216296,0.363
bert-base-uncased,49,NQT,N,Q,T,6.785820007324219,0.3752608299255371,0.3339384678304195,0.07473649163304662,1.1237424438174586,0.607
bert-base-uncased,49,NMT,N,M,T,5.690237998962402,0.3199326992034912,0.41065560376644134,0.1455051825836977,0.7790778848951798,0.317
bert-base-uncased,49,QMT,Q,M,T,5.037140369415283,0.2766124904155731,0.40898742046952247,0.08945779898687889,0.6763349593915196,0.101
bert-base-uncased,50,NQM,N,Q,M,5.366489887237549,0.2757822871208191,0.3220831544101238,0.07497074791221828,0.8562456103146461,0.403
bert-base-uncased,50,NQT,N,Q,T,7.426548004150391,0.394605427980423,0.34653314989805223,0.08790575786708653,1.138723461508299,0.802
bert-base-uncased,50,NMT,N,M,T,5.524082183837891,0.29750922322273254,0.3777215549349785,0.11461395773115782,0.7876416353129716,0.31
bert-base-uncased,50,QMT,Q,M,T,5.3945512771606445,0.2856624126434326,0.3992227407991886,0.09104350759988335,0.7155464442502962,0.119
bert-base-uncased,51,NQM,N,Q,M,5.062681674957275,0.2747032642364502,0.32182234147191047,0.0749148851469297,0.853586680710834,0.391
bert-base-uncased,51,NQT,N,Q,T,7.258314609527588,0.3995952606201172,0.3687272068858147,0.08971823890103407,1.0837151508127738,0.567
bert-base-uncased,51,NMT,N,M,T,5.253663539886475,0.28634166717529297,0.3678378566801548,0.11574692803092546,0.7784453448017358,0.397
bert-base-uncased,51,QMT,Q,M,T,5.204953670501709,0.2911734879016876,0.4235090736746788,0.08625267267523223,0.6875259728783683,0.097
bert-base-uncased,52,NQM,N,Q,M,5.504438877105713,0.30384954810142517,0.32606888575851917,0.07105638708623319,0.9318569215632518,0.408
bert-base-uncased,52,NQT,N,Q,T,7.03206205368042,0.3930147588253021,0.35664694452285767,0.08324402694744007,1.1019714730768195,0.695
bert-base-uncased,52,NMT,N,M,T,5.46428108215332,0.30502045154571533,0.3688087742626667,0.12509246537422664,0.8270422854084589,0.513
bert-base-uncased,52,QMT,Q,M,T,5.0662336349487305,0.2907468378543854,0.4365267852842808,0.08698506196800197,0.6660458135790575,0.113
bert-base-uncased,53,NQM,N,Q,M,4.614826679229736,0.2668815553188324,0.3374126356244087,0.07697729836300769,0.790964911032914,0.277
bert-base-uncased,53,NQT,N,Q,T,6.278570652008057,0.37573081254959106,0.3588258686065674,0.07410759098862986,1.0471118317294785,0.619
bert-base-uncased,53,NMT,N,M,T,5.187448024749756,0.33513155579566956,0.45357351350784303,0.15894198760674244,0.7388693250694757,0.288
bert-base-uncased,53,QMT,Q,M,T,5.428707599639893,0.3161303699016571,0.45002501675486567,0.0927269812464698,0.7024728806868861,0.125
bert-base-uncased,54,NQM,N,Q,M,5.360657691955566,0.3019973337650299,0.3315177707672119,0.07872240734687033,0.91095368150318,0.421
bert-base-uncased,54,NQT,N,Q,T,7.305082321166992,0.4137524962425232,0.3451835234761238,0.09351378210111844,1.1986449760831173,0.702
bert-base-uncased,54,NMT,N,M,T,4.977324962615967,0.31235837936401367,0.43160086786746976,0.14505473389846524,0.7237204617002875,0.286
bert-base-uncased,54,QMT,Q,M,T,4.549767971038818,0.2639749050140381,0.4043751753568649,0.093013361130088,0.6527970090657147,0.107
bert-base-uncased,55,NQM,N,Q,M,5.504923343658447,0.29008761048316956,0.3176083265841007,0.07252304170664527,0.9133501429328643,0.394
bert-base-uncased,55,NQT,N,Q,T,6.795186996459961,0.36186039447784424,0.3033045159429312,0.08717920562140856,1.1930596989355007,0.797
bert-base-uncased,55,NMT,N,M,T,5.205225467681885,0.31390470266342163,0.4053432144522667,0.12094258596439128,0.7744170655152603,0.294
bert-base-uncased,55,QMT,Q,M,T,4.90121603012085,0.26815012097358704,0.3754194079637527,0.08561443808772524,0.7142681366083318,0.079
bert-base-uncased,56,NQM,N,Q,M,5.062147617340088,0.28032615780830383,0.3225465475022793,0.07318070549001698,0.8691029557693648,0.383
bert-base-uncased,56,NQT,N,Q,T,7.020792484283447,0.387799471616745,0.3450527868270874,0.08343550974355486,1.1238844791882667,0.782
bert-base-uncased,56,NMT,N,M,T,5.1746931076049805,0.28621745109558105,0.35256601713597774,0.11038226179527184,0.8118123618941437,0.388
bert-base-uncased,56,QMT,Q,M,T,5.068528175354004,0.29704126715660095,0.43062980541586876,0.08466179684806766,0.6897833438840859,0.116
bert-base-uncased,57,NQM,N,Q,M,5.413337230682373,0.2615962326526642,0.3072552467882633,0.0799611644831121,0.8513971214040319,0.408
bert-base-uncased,57,NQT,N,Q,T,7.631718635559082,0.3793777823448181,0.3265571664869785,0.08316137285508855,1.1617499821697654,0.819
bert-base-uncased,57,NMT,N,M,T,5.551968097686768,0.2899015545845032,0.3629168584942818,0.11483321798007225,0.7988098315037965,0.403
bert-base-uncased,57,QMT,Q,M,T,5.022368431091309,0.24734292924404144,0.3796517991423607,0.08804280170652379,0.6514994260586713,0.088
bert-base-uncased,58,NQM,N,Q,M,4.714081764221191,0.23949696123600006,0.3084666695445776,0.07928547850609578,0.776411148694991,0.293
bert-base-uncased,58,NQT,N,Q,T,7.167454719543457,0.3737598955631256,0.3254522273093462,0.07067316678885066,1.1484324401526187,0.794
bert-base-uncased,58,NMT,N,M,T,6.063099384307861,0.32223019003868103,0.3951749047935009,0.12840311347855876,0.8154115712541194,0.307
bert-base-uncased,58,QMT,Q,M,T,5.516743183135986,0.285575270652771,0.40193558067083357,0.09076319082558437,0.7105001009749702,0.106
bert-base-uncased,59,NQM,N,Q,M,5.127404689788818,0.25694775581359863,0.29362553568184374,0.06591234155065682,0.8750865459165575,0.414
bert-base-uncased,59,NQT,N,Q,T,6.481314182281494,0.3275371491909027,0.2841979783177376,0.07004897756371793,1.1524964080622657,0.715
bert-base-uncased,59,NMT,N,M,T,4.6908369064331055,0.2735669016838074,0.38269954055547717,0.11451441412719117,0.7148346749672555,0.29
bert-base-uncased,59,QMT,Q,M,T,4.506103515625,0.23371805250644684,0.3502224120348692,0.07843776202067824,0.6673417933130729,0.089
bert-base-uncased,60,NQM,N,Q,M,5.253625869750977,0.2839803695678711,0.3095060311257839,0.07387780677236468,0.9175277410072289,0.402
bert-base-uncased,60,NQT,N,Q,T,6.89067268371582,0.3741295337677002,0.3182737393975258,0.08880519169662099,1.175496082318104,0.719
bert-base-uncased,60,NMT,N,M,T,4.94779109954834,0.30206066370010376,0.40147890350222587,0.12563369182422796,0.7523699528527699,0.304
bert-base-uncased,60,QMT,Q,M,T,4.600395679473877,0.254890114068985,0.3824728117287159,0.08578667255507627,0.6664267530971837,0.096
bert-base-uncased,61,NQM,N,Q,M,5.097043991088867,0.26808270812034607,0.31774641254544256,0.07427376456328187,0.8437001883732125,0.376
